,County,Year,Month,Fully Vaccinated Rate,One Dose Rate,Up To Date Rate
1951,San Bernardino,2020,11,0.0,0.0,0.0
1952,San Bernardino,2020,12,0.0,0.0,0.0
1953,San Bernardino,2020,7,0.0,0.0,0.0
1954,San Bernardino,2020,8,0.0,0.0,0.0
1955,San Bernardino,2020,9,0.0,0.0,0.0
1956,San Bernardino,2020,10,0.0,0.0,0.0
1957,San Bernardino,2020,11,0.0,0.0,0.0
1958,San Bernardino,2020,12,0.0,0.0126,0.0
1959,San Bernardino,2021,1,0.0154,0.057800000000000004,0.0
1960,San Bernardino,2021,2,0.0596,0.1273,0.0
1961,San Bernardino,2021,3,0.1413,0.23329999999999998,0.0
1962,San Bernardino,2021,4,0.2514,0.34840000000000004,0.0
1963,San Bernardino,2021,5,0.33759999999999996,0.4046,0.0
1964,San Bernardino,2021,6,0.38659999999999994,0.43670000000000003,0.0
1965,San Bernardino,2021,7,0.41350000000000003,0.46880000000000005,0.0
1966,San Bernardino,2021,8,0.44689999999999996,0.5089,0.0
1967,San Bernardino,2021,9,0.479,0.532,0.0
1968,San Bernardino,2021,10,0.49920000000000003,0.5483,0.0
1969,San Bernardino,2021,11,0.5154,0.5689,0.0
1970,San Bernardino,2021,12,0.5342,0.5869,0.0
1971,San Bernardino,2022,1,0.5485,0.6049,0.0
1972,San Bernardino,2022,2,0.5600999999999999,0.6129,0.0
1973,San Bernardino,2022,3,0.5659000000000001,0.6174000000000001,0.0
1974,San Bernardino,2022,4,0.5692,0.6204,0.0
1975,San Bernardino,2022,5,0.5716,0.6227,0.0
1976,San Bernardino,2022,6,0.5736,0.6254,0.0
1977,San Bernardino,2022,7,0.5757,0.6288,0.0
1978,San Bernardino,2022,8,0.5778,0.6312,0.0
1979,San Bernardino,2022,9,0.579,0.633,0.0138
1980,San Bernardino,2022,10,0.58,0.635,0.0377
1981,San Bernardino,2022,11,0.5806,0.6365999999999999,0.0587
1982,San Bernardino,2022,12,0.5811,0.6381,0.077
1983,San Bernardino,2023,1,0.5733,0.63,0.08439999999999999
1984,San Bernardino,2023,2,0.5736,0.6306,0.0883
1985,San Bernardino,2023,3,0.5739,0.6312,0.0917
1986,San Bernardino,2023,4,0.574,0.6315999999999999,0.094
1987,San Bernardino,2023,5,0.5740999999999999,0.632,0.0973
1988,San Bernardino,2023,6,0.5740999999999999,0.6323,0.0993
1989,San Bernardino,2023,7,0.5740999999999999,0.6325999999999999,0.1007
1990,San Bernardino,2023,8,0.5740999999999999,0.6329,0.1026
1991,San Bernardino,2023,9,0.5740999999999999,0.6333,0.10830000000000001
1992,San Bernardino,2023,10,0.5740999999999999,0.6335999999999999,0.1151
1993,San Diego,2020,1,0.0,0.0,0.0
1994,San Diego,2020,7,0.0,0.0,0.0
1995,San Diego,2020,8,0.0,0.0001,0.0
1996,San Diego,2020,9,0.0001,0.0001,0.0
1997,San Diego,2020,10,0.0001,0.0001,0.0
1998,San Diego,2020,11,0.0001,0.0002,0.0
1999,San Diego,2020,7,0.0,0.0,0.0
2000,San Diego,2020,8,0.0,0.0001,0.0
2001,San Diego,2020,9,0.0001,0.0001,0.0
2002,San Diego,2020,10,0.0001,0.0001,0.0
2003,San Diego,2020,11,0.0001,0.0002,0.0
2004,San Diego,2020,12,0.0002,0.0165,0.0
2005,San Diego,2021,1,0.0197,0.10210000000000001,0.0
2006,San Diego,2021,2,0.10099999999999999,0.1959,0.0
2007,San Diego,2021,3,0.2188,0.3321,0.0
2008,San Diego,2021,4,0.366,0.4949,0.0
2009,San Diego,2021,5,0.4949,0.5788,0.0
2010,San Diego,2021,6,0.5729,0.6238,0.0
2011,San Diego,2021,7,0.6034,0.6534,0.0
2012,San Diego,2021,8,0.6335999999999999,0.6894,0.0
2013,San Diego,2021,9,0.6613,0.7095999999999999,0.0
2014,San Diego,2021,10,0.6785,0.7254,0.0
2015,San Diego,2021,11,0.6940999999999999,0.7609,0.0
2016,San Diego,2021,12,0.7225,0.7927,0.0001
2017,San Diego,2022,1,0.7403,0.82,0.0001
2018,San Diego,2022,2,0.7525,0.8332999999999999,0.0001
2019,San Diego,2022,3,0.7591,0.8412000000000001,0.0001
2020,San Diego,2022,4,0.7631,0.8466,0.0001
2021,San Diego,2022,5,0.7663,0.8515,0.0002
2022,San Diego,2022,6,0.7691,0.8576,0.0002
2023,San Diego,2022,7,0.7726000000000001,0.8656999999999999,0.0002
2024,San Diego,2022,8,0.7759999999999999,0.8718,0.0002
2025,San Diego,2022,9,0.7781999999999999,0.8778,0.0277
2026,San Diego,2022,10,0.7797,0.8848,0.0756
2027,San Diego,2022,11,0.7807999999999999,0.8906999999999999,0.1133
2028,San Diego,2022,12,0.7817000000000001,0.8959,0.14279999999999998
2029,San Diego,2023,1,0.7631,0.8771,0.1543
2030,San Diego,2023,2,0.7636,0.8794,0.1616
2031,San Diego,2023,3,0.7642,0.8818,0.168
2032,San Diego,2023,4,0.7645000000000001,0.8841,0.17420000000000002
2033,San Diego,2023,5,0.7646,0.8865999999999999,0.1833
2034,San Diego,2023,6,0.7646999999999999,0.8891,0.18989999999999999
2035,San Diego,2023,7,0.7646999999999999,0.892,0.1955
2036,San Diego,2023,8,0.7648,0.8954000000000001,0.2025
2037,San Diego,2023,9,0.7648,0.8974,0.2151
2038,San Diego,2023,10,0.7648,0.8983,0.23170000000000002
2039,San Francisco,2020,1,0.0,0.0,0.0
2040,San Francisco,2020,7,0.0,0.0,0.0
2041,San Francisco,2020,8,0.0,0.0,0.0
2042,San Francisco,2020,9,0.0,0.0,0.0
2043,San Francisco,2020,10,0.0,0.0,0.0
2044,San Francisco,2020,11,0.0,0.0001,0.0
2045,San Francisco,2020,12,0.0,0.0001,0.0
2046,San Francisco,2020,8,0.0,0.0,0.0
2047,San Francisco,2020,9,0.0,0.0,0.0
2048,San Francisco,2020,10,0.0,0.0,0.0
2049,San Francisco,2020,11,0.0,0.0001,0.0
2050,San Francisco,2020,12,0.0001,0.0159,0.0
2051,San Francisco,2021,1,0.0239,0.0925,0.0
2052,San Francisco,2021,2,0.10400000000000001,0.22719999999999999,0.0
2053,San Francisco,2021,3,0.2887,0.4646,0.0
2054,San Francisco,2021,4,0.5147999999999999,0.7137,0.0
2055,San Francisco,2021,5,0.7068000000000001,0.7842,0.0
2056,San Francisco,2021,6,0.7662,0.8138,0.0
2057,San Francisco,2021,7,0.7877,0.8340000000000001,0.0
2058,San Francisco,2021,8,0.8072,0.8575,0.0
2059,San Francisco,2021,9,0.8249,0.8706999999999999,0.0
2060,San Francisco,2021,10,0.836,0.8817,0.0
2061,San Francisco,2021,11,0.8509,0.9205,0.0
2062,San Francisco,2021,12,0.8818,0.9460999999999999,0.0
2063,San Francisco,2022,1,0.8985,0.9671,0.0
2064,San Francisco,2022,2,0.9059,0.9745,0.0
2065,San Francisco,2022,3,0.9095,0.9788,0.0001
2066,San Francisco,2022,4,0.9127,0.9826999999999999,0.0001
2067,San Francisco,2022,5,0.9155,0.9861,0.0001
2068,San Francisco,2022,6,0.9177,0.9939,0.0001
2069,San Francisco,2022,7,0.922,1.0026000000000002,0.0001
2070,San Francisco,2022,8,0.927,1.0079,0.0001
2071,San Francisco,2022,9,0.9304000000000001,1.0129000000000001,0.0546
2072,San Francisco,2022,10,0.9323,1.0192,0.14550000000000002
2073,San Francisco,2022,11,0.9338,1.0248,0.2241
2074,San Francisco,2022,12,0.935,1.0298,0.2799
2075,San Francisco,2023,1,0.8459,0.9336,0.2758
2076,San Francisco,2023,2,0.8466,0.9354,0.2872
2077,San Francisco,2023,3,0.8473,0.9368000000000001,0.2962
2078,San Francisco,2023,4,0.8476,0.938,0.3059
2079,San Francisco,2023,5,0.8478,0.9392,0.325
2080,San Francisco,2023,6,0.848,0.9401999999999999,0.33640000000000003
2081,San Francisco,2023,7,0.8481000000000001,0.941,0.3442
2082,San Francisco,2023,8,0.8482999999999999,0.9419,0.35159999999999997
2083,San Francisco,2023,9,0.8482999999999999,0.9426000000000001,0.3734
2084,San Francisco,2023,10,0.8482999999999999,0.9438,0.41009999999999996
2085,San Joaquin,2020,1,0.0,0.0,0.0
2086,San Joaquin,2020,7,0.0,0.0,0.0
2087,San Joaquin,2020,8,0.0,0.0,0.0
2088,San Joaquin,2020,9,0.0,0.0,0.0
2089,San Joaquin,2020,10,0.0,0.0,0.0
2090,San Joaquin,2020,11,0.0,0.0,0.0
2091,San Joaquin,2020,12,0.0,0.0001,0.0
2092,San Joaquin,2020,7,0.0,0.0,0.0
2093,San Joaquin,2020,8,0.0,0.0,0.0
2094,San Joaquin,2020,9,0.0,0.0,0.0
2095,San Joaquin,2020,10,0.0,0.0,0.0
2096,San Joaquin,2020,11,0.0,0.0,0.0
2097,San Joaquin,2020,12,0.0,0.011200000000000002,0.0
2098,San Joaquin,2021,1,0.013999999999999999,0.0567,0.0
2099,San Joaquin,2021,2,0.060599999999999994,0.13269999999999998,0.0
2100,San Joaquin,2021,3,0.1558,0.2609,0.0
2101,San Joaquin,2021,4,0.2805,0.39039999999999997,0.0
2102,San Joaquin,2021,5,0.37810000000000005,0.4545,0.0
2103,San Joaquin,2021,6,0.4314,0.4886,0.0
2104,San Joaquin,2021,7,0.4583,0.5193,0.0
2105,San Joaquin,2021,8,0.489,0.5603,0.0
2106,San Joaquin,2021,9,0.5236,0.5859000000000001,0.0
2107,San Joaquin,2021,10,0.545,0.6033,0.0
2108,San Joaquin,2021,11,0.5625,0.6286999999999999,0.0
2109,San Joaquin,2021,12,0.5863,0.6514,0.0
2110,San Joaquin,2022,1,0.6011,0.6692,0.0
2111,San Joaquin,2022,2,0.6159,0.6801999999999999,0.0
2112,San Joaquin,2022,3,0.6242,0.6859999999999999,0.0
2113,San Joaquin,2022,4,0.6285000000000001,0.6897,0.0
2114,San Joaquin,2022,5,0.6318,0.6929000000000001,0.0
2115,San Joaquin,2022,6,0.6346,0.6962,0.0
2116,San Joaquin,2022,7,0.6372,0.7003,0.0001
2117,San Joaquin,2022,8,0.6396000000000001,0.7031999999999999,0.0001
2118,San Joaquin,2022,9,0.6411,0.7051999999999999,0.0165
2119,San Joaquin,2022,10,0.6422,0.7071999999999999,0.0467
2120,San Joaquin,2022,11,0.643,0.7087,0.0713
2121,San Joaquin,2022,12,0.6435,0.7101999999999999,0.0898
2122,San Joaquin,2023,1,0.6327,0.6988,0.0974
2123,San Joaquin,2023,2,0.633,0.6994,0.10210000000000001
2124,San Joaquin,2023,3,0.6333,0.7,0.1056
2125,San Joaquin,2023,4,0.6335000000000001,0.7003,0.1081
2126,San Joaquin,2023,5,0.6335000000000001,0.7006999999999999,0.11199999999999999
2127,San Joaquin,2023,6,0.6335000000000001,0.7009000000000001,0.1148
2128,San Joaquin,2023,7,0.6335000000000001,0.7012,0.1168
2129,San Joaquin,2023,8,0.6335000000000001,0.7014,0.1191
2130,San Joaquin,2023,9,0.6335000000000001,0.7016,0.1225
2131,San Joaquin,2023,10,0.6335000000000001,0.7019,0.1323
2132,San Luis Obispo,2020,1,0.0,0.0,0.0
2133,San Luis Obispo,2020,7,0.0,0.0,0.0
2134,San Luis Obispo,2020,8,0.0,0.0,0.0
2135,San Luis Obispo,2020,9,0.0,0.0,0.0
2136,San Luis Obispo,2020,10,0.0,0.0,0.0
2137,San Luis Obispo,2020,11,0.0,0.0,0.0
2138,San Luis Obispo,2022,12,0.6603,0.7254,0.1247
2139,San Luis Obispo,2023,9,0.6523,0.7178,0.1745
2140,San Luis Obispo,2020,8,0.0,0.0,0.0
2141,San Luis Obispo,2020,9,0.0,0.0,0.0
2142,San Luis Obispo,2020,10,0.0,0.0,0.0
2143,San Luis Obispo,2020,11,0.0,0.0,0.0
2144,San Luis Obispo,2020,12,0.0001,0.021,0.0
2145,San Luis Obispo,2021,1,0.025,0.0955,0.0
2146,San Luis Obispo,2021,2,0.0913,0.1791,0.0
2147,San Luis Obispo,2021,3,0.2137,0.3546,0.0
2148,San Luis Obispo,2021,4,0.38270000000000004,0.4989,0.0
2149,San Luis Obispo,2021,5,0.47509999999999997,0.5483,0.0
2150,San Luis Obispo,2021,6,0.5178,0.5734,0.0
2151,San Luis Obispo,2021,7,0.5382,0.5942000000000001,0.0
2152,San Luis Obispo,2021,8,0.5614,0.6239,0.0
2153,San Luis Obispo,2021,9,0.5849,0.6412,0.0
2154,San Luis Obispo,2021,10,0.5988,0.6518,0.0
2155,San Luis Obispo,2021,11,0.6106,0.6739,0.0
2156,San Luis Obispo,2021,12,0.6304,0.6909000000000001,0.0
2157,San Luis Obispo,2022,1,0.6359,0.6968000000000001,0.0
2158,San Luis Obispo,2022,2,0.6428,0.7015,0.0
2159,San Luis Obispo,2022,3,0.6466,0.7045999999999999,0.0
2160,San Luis Obispo,2022,4,0.6496999999999999,0.7071,0.0
2161,San Luis Obispo,2022,5,0.652,0.7093,0.0
2162,San Luis Obispo,2022,6,0.6537000000000001,0.7116,0.0
2163,San Luis Obispo,2022,7,0.6552,0.7145999999999999,0.0
2164,San Luis Obispo,2022,8,0.6566,0.7171,0.0
2165,San Luis Obispo,2022,9,0.6579,0.7195,0.0278
2166,San Luis Obispo,2022,10,0.6589,0.7222,0.0742
2167,San Luis Obispo,2022,11,0.6598,0.7242000000000001,0.1065
2168,San Luis Obispo,2022,12,0.6605,0.7256,0.1276
2169,San Luis Obispo,2023,1,0.6513,0.7156999999999999,0.13419999999999999
2170,San Luis Obispo,2023,2,0.6516,0.7162000000000001,0.1382
2171,San Luis Obispo,2023,3,0.652,0.7166,0.1412
2172,San Luis Obispo,2023,4,0.6522,0.7169,0.1474
2173,San Luis Obispo,2023,5,0.6522,0.7173,0.1605
2174,San Luis Obispo,2023,6,0.6523,0.7175,0.16620000000000001
2175,San Luis Obispo,2023,7,0.6523,0.7176,0.16940000000000002
2176,San Luis Obispo,2023,8,0.6523,0.7178,0.1736
2177,San Luis Obispo,2023,9,0.6523,0.7182,0.18960000000000002
2178,San Luis Obispo,2023,10,0.6524,0.7189,0.214
2179,San Mateo,2020,1,0.0,0.0,0.0
2180,San Mateo,2020,7,0.0,0.0,0.0
2181,San Mateo,2020,8,0.0,0.0,0.0
2182,San Mateo,2020,9,0.0,0.0,0.0
2183,San Mateo,2020,10,0.0,0.0,0.0
2184,San Mateo,2020,11,0.0,0.0001,0.0
2185,San Mateo,2020,12,0.0,0.0001,0.0
2186,San Mateo,2020,7,0.0,0.0,0.0
2187,San Mateo,2020,8,0.0,0.0,0.0
2188,San Mateo,2020,9,0.0,0.0,0.0
2189,San Mateo,2020,10,0.0,0.0,0.0
2190,San Mateo,2020,11,0.0,0.0001,0.0
2191,San Mateo,2020,12,0.0001,0.018000000000000002,0.0
2192,San Mateo,2021,1,0.023700000000000002,0.0949,0.0
2193,San Mateo,2021,2,0.1023,0.23370000000000002,0.0
2194,San Mateo,2021,3,0.2707,0.41200000000000003,0.0
2195,San Mateo,2021,4,0.46140000000000003,0.6446999999999999,0.0
2196,San Mateo,2021,5,0.6378,0.7319,0.0
2197,San Mateo,2021,6,0.7091,0.7626000000000001,0.0
2198,San Mateo,2021,7,0.7322,0.784,0.0
2199,San Mateo,2021,8,0.7536,0.8085,0.0
2200,San Mateo,2021,9,0.7726999999999999,0.8223999999999999,0.0
2201,San Mateo,2021,10,0.7859,0.8339,0.0
2202,San Mateo,2021,11,0.8017,0.8813,0.0
2203,San Mateo,2021,12,0.8434999999999999,0.9064,0.0001
2204,San Mateo,2022,1,0.8729,0.9390000000000001,0.0001
2205,San Mateo,2022,2,0.8835,0.9464,0.0001
2206,San Mateo,2022,3,0.8881999999999999,0.9504,0.0001
2207,San Mateo,2022,4,0.8915000000000001,0.9539,0.0001
2208,San Mateo,2022,5,0.8943000000000001,0.9571999999999999,0.0001
2209,San Mateo,2022,6,0.8968,0.9656,0.0001
2210,San Mateo,2022,7,0.9018,0.9752,0.0001
2211,San Mateo,2022,8,0.9070999999999999,0.9802,0.0001
2212,San Mateo,2022,9,0.9112,0.9845999999999999,0.0443
2213,San Mateo,2022,10,0.9139,0.9899,0.1283
2214,San Mateo,2022,11,0.9158,0.9947,0.2032
2215,San Mateo,2022,12,0.9172,0.9989,0.259
2216,San Mateo,2023,1,0.8606999999999999,0.9384,0.264
2217,San Mateo,2023,2,0.8615,0.9398000000000001,0.2736
2218,San Mateo,2023,3,0.8623999999999999,0.9412,0.2817
2219,San Mateo,2023,4,0.8628,0.9420000000000001,0.2896
2220,San Mateo,2023,5,0.863,0.9431,0.3061
2221,San Mateo,2023,6,0.8632,0.9440999999999999,0.3173
2222,San Mateo,2023,7,0.8633,0.9449,0.32409999999999994
2223,San Mateo,2023,8,0.8634999999999999,0.9456,0.3312
2224,San Mateo,2023,9,0.8634999999999999,0.9462,0.348
2225,San Mateo,2023,10,0.8634999999999999,0.9470999999999999,0.38659999999999994
2226,Santa Barbara,2020,1,0.0,0.0,0.0
2227,Santa Barbara,2020,7,0.0,0.0,0.0
2228,Santa Barbara,2020,8,0.0,0.0,0.0
2229,Santa Barbara,2020,9,0.0,0.0,0.0
2230,Santa Barbara,2020,10,0.0,0.0,0.0
2231,Santa Barbara,2020,11,0.0,0.0,0.0
2232,Santa Barbara,2022,12,0.7153,0.8012999999999999,0.12050000000000001
2233,Santa Barbara,2020,8,0.0,0.0,0.0
2234,Santa Barbara,2020,9,0.0,0.0,0.0
2235,Santa Barbara,2020,11,0.0,0.0,0.0
2236,Santa Barbara,2020,12,0.0,0.0129,0.0
2237,Santa Barbara,2021,1,0.017,0.0894,0.0
2238,Santa Barbara,2021,2,0.09050000000000001,0.15439999999999998,0.0
2239,Santa Barbara,2021,3,0.188,0.33799999999999997,0.0
2240,Santa Barbara,2021,4,0.3722,0.5136999999999999,0.0
2241,Santa Barbara,2021,5,0.48829999999999996,0.5765,0.0
2242,Santa Barbara,2021,6,0.5396,0.6053000000000001,0.0
2243,Santa Barbara,2021,7,0.5631,0.6307,0.0
2244,Santa Barbara,2021,8,0.589,0.6647,0.0
2245,Santa Barbara,2021,9,0.6163000000000001,0.6846,0.0
2246,Santa Barbara,2021,10,0.6355,0.6995,0.0
2247,Santa Barbara,2021,11,0.6507,0.7252,0.0
2248,Santa Barbara,2021,12,0.6742,0.7492,0.0
2249,Santa Barbara,2022,1,0.6812,0.7605,0.0
2250,Santa Barbara,2022,2,0.6925,0.7692,0.0
2251,Santa Barbara,2022,3,0.6981999999999999,0.7737,0.0
2252,Santa Barbara,2022,4,0.7018000000000001,0.777,0.0001
2253,Santa Barbara,2022,5,0.7045,0.78,0.0001
2254,Santa Barbara,2022,6,0.7068000000000001,0.7831,0.0001
2255,Santa Barbara,2022,7,0.7092,0.7873,0.0001
2256,Santa Barbara,2022,8,0.7112,0.7904000000000001,0.0001
2257,Santa Barbara,2022,9,0.7125,0.7934,0.026000000000000002
2258,Santa Barbara,2022,10,0.7137,0.7968999999999999,0.0682
2259,Santa Barbara,2022,11,0.7145999999999999,0.7994,0.099
2260,Santa Barbara,2022,12,0.7154,0.8017,0.1241
2261,Santa Barbara,2023,1,0.6977,0.7825,0.1319
2262,Santa Barbara,2023,2,0.6981999999999999,0.7831999999999999,0.13720000000000002
2263,Santa Barbara,2023,3,0.6987000000000001,0.7839,0.1414
2264,Santa Barbara,2023,4,0.6989,0.7844,0.1465
2265,Santa Barbara,2023,5,0.6990000000000001,0.785,0.157
2266,Santa Barbara,2023,6,0.6990999999999999,0.7854000000000001,0.1625
2267,Santa Barbara,2023,7,0.6990999999999999,0.7857,0.166
2268,Santa Barbara,2023,8,0.6990999999999999,0.7861,0.1697
2269,Santa Barbara,2023,9,0.6992,0.7866,0.1827
2270,Santa Barbara,2023,10,0.6992,0.7870999999999999,0.20079999999999998
2271,Santa Clara,2020,1,0.0,0.0,0.0
2272,Santa Clara,2020,7,0.0,0.0,0.0
2273,Santa Clara,2020,8,0.0,0.0,0.0
2274,Santa Clara,2020,9,0.0,0.0,0.0
2275,Santa Clara,2020,10,0.0,0.0,0.0
2276,Santa Clara,2020,11,0.0,0.0001,0.0
2277,Santa Clara,2020,12,0.0001,0.0001,0.0
2278,Santa Clara,2020,7,0.0,0.0,0.0
2279,Santa Clara,2020,8,0.0,0.0,0.0
2280,Santa Clara,2020,9,0.0,0.0,0.0
2281,Santa Clara,2020,10,0.0,0.0001,0.0
2282,Santa Clara,2020,11,0.0,0.0001,0.0
2283,Santa Clara,2020,12,0.0001,0.0152,0.0
2284,Santa Clara,2021,1,0.020499999999999997,0.0858,0.0
2285,Santa Clara,2021,2,0.0862,0.17559999999999998,0.0
2286,Santa Clara,2021,3,0.2147,0.34020000000000006,0.0
2287,Santa Clara,2021,4,0.4014,0.6234000000000001,0.0
2288,Santa Clara,2021,5,0.6244,0.7115,0.0
2289,Santa Clara,2021,6,0.7001999999999999,0.746,0.0
2290,Santa Clara,2021,7,0.7264,0.7684000000000001,0.0
2291,Santa Clara,2021,8,0.7493000000000001,0.7935,0.0
2292,Santa Clara,2021,9,0.7684000000000001,0.8076000000000001,0.0
2293,Santa Clara,2021,10,0.7807999999999999,0.8184999999999999,0.0
2294,Santa Clara,2021,11,0.7981,0.8626999999999999,0.0
2295,Santa Clara,2021,12,0.8353,0.8887999999999999,0.0
2296,Santa Clara,2022,1,0.8590000000000001,0.9163,0.0001
2297,Santa Clara,2022,2,0.8687,0.9236,0.0001
2298,Santa Clara,2022,3,0.8732,0.9279999999999999,0.0001
2299,Santa Clara,2022,4,0.8764,0.9317,0.0001
2300,Santa Clara,2022,5,0.8792,0.9351999999999999,0.0001
2301,Santa Clara,2022,6,0.8814,0.9420000000000001,0.0001
2302,Santa Clara,2022,7,0.8853,0.95,0.0001
2303,Santa Clara,2022,8,0.8893000000000001,0.955,0.0001
2304,Santa Clara,2022,9,0.8926999999999999,0.9595,0.040999999999999995
2305,Santa Clara,2022,10,0.8951,0.9648,0.1116
2306,Santa Clara,2022,11,0.8967,0.9693,0.1736
2307,Santa Clara,2022,12,0.8981,0.9737,0.22
2308,Santa Clara,2023,1,0.8486,0.9213,0.2262
2309,Santa Clara,2023,2,0.8493,0.9225,0.2341
2310,Santa Clara,2023,3,0.85,0.9237000000000001,0.2401
2311,Santa Clara,2023,4,0.8504,0.9245,0.2463
2312,Santa Clara,2023,5,0.8506,0.9254000000000001,0.2579
2313,Santa Clara,2023,6,0.8506999999999999,0.9261,0.26530000000000004
2314,Santa Clara,2023,7,0.8508,0.9267,0.27
2315,Santa Clara,2023,8,0.8509,0.9273,0.2754
2316,Santa Clara,2023,9,0.851,0.9279999999999999,0.2909
2317,Santa Clara,2023,10,0.851,0.929,0.3209
2318,Santa Cruz,2020,1,0.0,0.0,0.0
2319,Santa Cruz,2020,7,0.0,0.0,0.0
2320,Santa Cruz,2020,8,0.0,0.0,0.0
2321,Santa Cruz,2020,9,0.0,0.0,0.0
2322,Santa Cruz,2020,10,0.0,0.0,0.0
2323,Santa Cruz,2020,11,0.0,0.0,0.0
2324,Santa Cruz,2020,12,0.0,0.0001,0.0
2325,Santa Cruz,2023,1,0.7781999999999999,0.8449,0.1813
2326,Santa Cruz,2023,4,0.7798999999999999,0.8479000000000001,0.2089
2327,Santa Cruz,2023,7,0.7802,0.8492000000000001,0.24100000000000002
2328,Santa Cruz,2023,9,0.7803,0.8499,0.2532
2329,Santa Cruz,2020,8,0.0,0.0,0.0
2330,Santa Cruz,2020,9,0.0,0.0,0.0
2331,Santa Cruz,2020,10,0.0,0.0,0.0
2332,Santa Cruz,2020,11,0.0,0.0,0.0
2333,Santa Cruz,2020,12,0.0001,0.0163,0.0
2334,Santa Cruz,2021,1,0.0197,0.10220000000000001,0.0
2335,Santa Cruz,2021,2,0.1081,0.2335,0.0
2336,Santa Cruz,2021,3,0.2551,0.3992,0.0
2337,Santa Cruz,2021,4,0.4241,0.5859000000000001,0.0
2338,Santa Cruz,2021,5,0.5765,0.6631,0.0
2339,Santa Cruz,2021,6,0.6395000000000001,0.6920000000000001,0.0
2340,Santa Cruz,2021,7,0.6625,0.715,0.0
2341,Santa Cruz,2021,8,0.6876000000000001,0.7431,0.0
2342,Santa Cruz,2021,9,0.7088,0.7576999999999999,0.0
2343,Santa Cruz,2021,10,0.7212999999999999,0.768,0.0
2344,Santa Cruz,2021,11,0.7354999999999999,0.8026000000000001,0.0
2345,Santa Cruz,2021,12,0.7645000000000001,0.8227,0.0001
2346,Santa Cruz,2022,1,0.7676999999999999,0.8295999999999999,0.0001
2347,Santa Cruz,2022,2,0.778,0.8371999999999999,0.0001
2348,Santa Cruz,2022,3,0.7836,0.8418000000000001,0.0001
2349,Santa Cruz,2022,4,0.7876000000000001,0.8453,0.0001
2350,Santa Cruz,2022,5,0.7904000000000001,0.8481000000000001,0.0001
2351,Santa Cruz,2022,6,0.7924,0.852,0.0001
2352,Santa Cruz,2022,7,0.7951999999999999,0.8578,0.0001
2353,Santa Cruz,2022,8,0.7990999999999999,0.8613,0.0001
2354,Santa Cruz,2022,9,0.8014,0.8645999999999999,0.0354
2355,Santa Cruz,2022,10,0.8029000000000001,0.8686,0.0998
2356,Santa Cruz,2022,11,0.8039000000000001,0.8715999999999999,0.15259999999999999
2357,Santa Cruz,2022,12,0.8047,0.8737,0.1875
2358,Santa Cruz,2023,1,0.7787000000000001,0.8462000000000001,0.19390000000000002
2359,Santa Cruz,2023,2,0.7793000000000001,0.847,0.2014
2360,Santa Cruz,2023,3,0.7798,0.8477,0.2079
2361,Santa Cruz,2023,4,0.7801,0.8482999999999999,0.2162
2362,Santa Cruz,2023,5,0.7801,0.8488,0.2324
2363,Santa Cruz,2023,6,0.7802,0.8492000000000001,0.2407
2364,Santa Cruz,2023,7,0.7802,0.8493999999999999,0.24600000000000002
2365,Santa Cruz,2023,8,0.7803,0.8499,0.2519
2366,Santa Cruz,2023,9,0.7803,0.8503000000000001,0.26649999999999996
2367,Santa Cruz,2023,10,0.7803,0.8512000000000001,0.2982
2368,Shasta,2020,1,0.0,0.0,0.0
2369,Shasta,2020,7,0.0,0.0,0.0
2370,Shasta,2020,8,0.0,0.0006,0.0
2371,Shasta,2020,9,0.0007000000000000001,0.0009,0.0
2372,Shasta,2020,10,0.0009,0.001,0.0
2373,Shasta,2020,11,0.0009,0.001,0.0
2374,Shasta,2020,12,0.0009,0.0075,0.0
2375,Shasta,2021,1,0.0009,0.010700000000000001,0.0
2376,Shasta,2022,11,0.4719,0.5277000000000001,0.0616
2377,Shasta,2022,12,0.4722,0.529,0.0751
2378,Shasta,2023,4,0.4658,0.5231,0.08710000000000001
2379,Shasta,2023,6,0.46590000000000004,0.5235,0.092
2380,Shasta,2023,7,0.46590000000000004,0.5236999999999999,0.0931
2381,Shasta,2023,8,0.46590000000000004,0.5236999999999999,0.09369999999999999
2382,Shasta,2023,9,0.46590000000000004,0.5239,0.0958
2383,Shasta,2020,8,0.0,0.0006,0.0
2384,Shasta,2020,9,0.0007000000000000001,0.0009,0.0
2385,Shasta,2020,10,0.0009,0.001,0.0
2386,Shasta,2020,11,0.0009,0.001,0.0
2387,Shasta,2020,12,0.0009,0.010700000000000001,0.0
2388,Shasta,2021,1,0.0149,0.0712,0.0
2389,Shasta,2021,2,0.0718,0.1508,0.0
2390,Shasta,2021,3,0.1636,0.2564,0.0
2391,Shasta,2021,4,0.24969999999999998,0.31920000000000004,0.0
2392,Shasta,2021,5,0.2897,0.3544,0.0
2393,Shasta,2021,6,0.322,0.3753,0.0
2394,Shasta,2021,7,0.33770000000000006,0.3936,0.0
2395,Shasta,2021,8,0.3593,0.4282,0.0
2396,Shasta,2021,9,0.39039999999999997,0.4523,0.0
2397,Shasta,2021,10,0.41159999999999997,0.4668,0.0
2398,Shasta,2021,11,0.42810000000000004,0.48210000000000003,0.0
2399,Shasta,2021,12,0.44170000000000004,0.49369999999999997,0.0
